,sbd,tinh,toan,van,anh,ly,hoa,sinh,su,dia,gdcd
986,10000167,Sở GDĐT Lạng Sơn,9.20,7.50,8.40,7.00,5.75,7.00,0,0,0
987,10001474,Sở GDĐT Lạng Sơn,9.20,5.50,3.20,7.25,6.50,7.00,0,0,0
988,10001436,Sở GDĐT Lạng Sơn,9.20,6.50,9.00,6.75,6.50,6.75,0,0,0
989,10001144,Sở GDĐT Lạng Sơn,9.20,7.25,3.80,8.75,6.75,7.92,0,0,0
990,11000974,Sở GDĐT Bắc Kạn,9.60,8.75,9.40,0,0,0,8.00,9.25,8.58
991,11001035,Sở GDĐT Bắc Kạn,9.60,6.50,7.60,8.25,4.25,5.75,0,0,0
992,11001736,Sở GDĐT Bắc Kạn,9.60,5.50,4.60,7.75,6.00,7.67,0,0,0
993,11001341,Sở GDĐT Bắc Kạn,9.40,9.75,9.80,0,0,0,7.75,9.25,8.50
994,11001158,Sở GDĐT Bắc Kạn,9.40,6.50,6.80,7.25,8.25,7.17,0,0,0
995,11000979,Sở GDĐT Bắc Kạn,9.40,8.50,8.60,0,0,0,8.50,9.25,8.75
996,11002110,Sở GDĐT Bắc Kạn,9.40,7.50,8.20,0,0,0,0,0,0
997,11001887,Sở GDĐT Bắc Kạn,9.40,7.00,5.00,7.75,6.75,7.58,0,0,0
998,11001400,Sở GDĐT Bắc Kạn,9.20,8.00,8.20,9.50,8.25,8.92,0,0,0
999,11001304,Sở GDĐT Bắc Kạn,9.20,5.25,4.20,8.75,4.50,7.08,0,0,0
1000,11000981,Sở GDĐT Bắc Kạn,9.20,8.75,9.40,0,0,0,7.25,9.50,8.58
1001,11001214,Sở GDĐT Bắc Kạn,9.20,6.00,6.40,8.75,5.00,7.00,0,0,0
1002,11001202,Sở GDĐT Bắc Kạn,9.20,7.00,8.40,9.25,4.50,6.25,0,0,0
1003,11001125,Sở GDĐT Bắc Kạn,9.20,9.00,9.80,0,0,0,8.50,9.75,9.42
1004,11000968,Sở GDĐT Bắc Kạn,9.20,7.25,3.60,8.75,8.50,7.42,0,0,0
1005,11001340,Sở GDĐT Bắc Kạn,9.20,6.50,5.00,9.00,7.25,6.75,0,0,0
1006,11001162,Sở GDĐT Bắc Kạn,9.20,6.75,5.00,9.00,8.25,7.42,0,0,0
1007,11001193,Sở GDĐT Bắc Kạn,9.20,7.00,6.40,9.75,9.25,7.58,0,0,0
1008,11000977,Sở GDĐT Bắc Kạn,9.20,6.75,5.40,6.75,6.25,6.75,0,0,0
1009,11000694,Sở GDĐT Bắc Kạn,9.20,0,0,7.75,8.00,0,0,0,0
1010,11001134,Sở GDĐT Bắc Kạn,9.20,8.00,6.60,9.50,8.00,7.67,0,0,0
1011,11001253,Sở GDĐT Bắc Kạn,9.00,8.50,4.40,7.75,4.25,5.83,0,0,0
1012,11001044,Sở GDĐT Bắc Kạn,9.00,7.00,7.80,5.75,6.00,6.67,0,0,0
1013,11000967,Sở GDĐT Bắc Kạn,9.00,5.50,3.60,8.00,6.75,7.58,0,0,0
1014,11000256,Sở GDĐT Bắc Kạn,9.00,5.25,1.80,8.50,5.75,7.33,0,0,0
1015,11000608,Sở GDĐT Bắc Kạn,9.00,0,0,8.50,3.25,6.42,0,0,0
1016,11001365,Sở GDĐT Bắc Kạn,9.00,6.25,7.20,4.50,4.25,5.42,0,0,0
1017,11001391,Sở GDĐT Bắc Kạn,9.00,7.50,5.40,0,0,0,7.25,8.75,7.75
1018,11001346,Sở GDĐT Bắc Kạn,9.00,6.50,4.40,9.25,7.50,7.08,0,0,0
1019,11001043,Sở GDĐT Bắc Kạn,9.00,6.50,7.80,3.50,5.50,5.67,0,0,0
1020,11002805,Sở GDĐT Bắc Kạn,9.00,6.75,5.00,6.00,6.50,6.25,0,0,0
1021,11000984,Sở GDĐT Bắc Kạn,9.00,7.75,0,0,0,0,0,0,0
1022,11000991,Sở GDĐT Bắc Kạn,9.00,6.75,7.80,4.75,4.25,5.75,0,0,0
1023,11001871,Sở GDĐT Bắc Kạn,9.00,4.50,2.80,6.25,3.25,5.75,0,0,0
1024,11001149,Sở GDĐT Bắc Kạn,9.00,7.50,0,0,0,0,0,0,0
1025,11000978,Sở GDĐT Bắc Kạn,9.00,9.00,8.00,0,0,0,7.00,8.75,8.58
1026,11000983,Sở GDĐT Bắc Kạn,9.00,5.00,6.80,6.25,5.25,6.67,0,0,0
1027,11001224,Sở GDĐT Bắc Kạn,9.00,5.50,5.40,8.50,8.25,7.42,0,0,0
1028,11000480,Sở GDĐT Bắc Kạn,9.00,4.00,4.00,6.75,4.00,6.33,0,0,0
1029,11001506,Sở GDĐT Bắc Kạn,9.00,8.25,7.00,0,0,0,9.00,10.00,9.58
1030,11001285,Sở GDĐT Bắc Kạn,9.00,8.00,4.00,7.75,5.75,7.00,0,0,0
1031,11001177,Sở GDĐT Bắc Kạn,9.00,6.00,4.00,9.00,6.25,7.75,0,0,0
1032,11001368,Sở GDĐT Bắc Kạn,8.80,4.50,7.60,5.75,4.75,5.08,0,0,0
1033,11002045,Sở GDĐT Bắc Kạn,8.80,8.00,8.80,0,0,0,8.25,9.25,8.33
1034,11001114,Sở GDĐT Bắc Kạn,8.80,7.25,5.20,9.25,3.75,6.75,0,0,0
1035,11001087,Sở GDĐT Bắc Kạn,8.80,8.25,7.40,0,0,0,7.50,9.25,9.08
1036,11001001,Sở GDĐT Bắc Kạn,8.80,3.75,8.80,8.50,7.25,6.83,0,0,0
1037,11000758,Sở GDĐT Bắc Kạn,8.80,6.00,5.40,8.00,4.25,6.83,0,0,0
1038,11000827,Sở GDĐT Bắc Kạn,8.80,3.25,4.20,7.75,4.75,6.50,0,0,0
1039,11001411,Sở GDĐT Bắc Kạn,8.80,5.50,5.00,9.00,4.75,7.33,0,0,0
1040,11001252,Sở GDĐT Bắc Kạn,8.80,0,0,9.00,9.25,0,0,0,0
1041,11001086,Sở GDĐT Bắc Kạn,8.80,6.75,4.00,7.75,5.00,7.00,0,0,0
1042,11000128,Sở GDĐT Bắc Kạn,8.80,7.25,2.40,8.00,7.25,7.42,0,0,0
1043,11001364,Sở GDĐT Bắc Kạn,8.80,6.75,8.80,0,0,0,6.50,8.75,7.08
1044,11001287,Sở GDĐT Bắc Kạn,8.80,5.00,3.40,7.25,5.50,5.67,0,0,0
1045,11001054,Sở GDĐT Bắc Kạn,8.80,7.00,6.40,8.00,7.50,6.42,0,0,0
1046,11000858,Sở GDĐT Bắc Kạn,8.80,5.75,5.20,9.00,5.00,7.25,0,0,0
1047,11001358,Sở GDĐT Bắc Kạn,8.80,8.75,0,0,0,0,0,0,0
1048,11001301,Sở GDĐT Bắc Kạn,8.80,9.25,6.00,0,0,0,5.50,7.75,6.50
1049,11001096,Sở GDĐT Bắc Kạn,8.80,7.25,0,0,0,0,0,0,0
1050,11001041,Sở GDĐT Bắc Kạn,8.80,6.50,3.80,7.75,5.00,6.75,0,0,0
1051,11000990,Sở GDĐT Bắc Kạn,8.80,5.00,5.60,8.25,5.50,7.25,0,0,0
1052,11000901,Sở GDĐT Bắc Kạn,8.80,6.75,5.80,0,0,0,8.25,8.50,7.25
1053,11002042,Sở GDĐT Bắc Kạn,8.80,8.00,6.80,8.75,7.25,8.08,0,0,0
1054,11000736,Sở GDĐT Bắc Kạn,8.80,0,0,7.00,7.25,0,0,0,0
1055,11000488,Sở GDĐT Bắc Kạn,8.80,0,0,8.00,0,0,0,0,0
1056,11001374,Sở GDĐT Bắc Kạn,8.80,4.75,7.20,4.50,4.25,5.75,0,0,0
1057,11001406,Sở GDĐT Bắc Kạn,8.80,5.75,5.00,8.00,6.00,7.25,0,0,0
1058,11001254,Sở GDĐT Bắc Kạn,8.80,9.00,8.60,0,0,0,7.25,9.00,8.83
1059,11001160,Sở GDĐT Bắc Kạn,8.80,8.75,9.40,8.75,8.00,8.08,0,0,0
1060,11001083,Sở GDĐT Bắc Kạn,8.80,0,0,7.75,8.00,0,0,0,0
1061,11001033,Sở GDĐT Bắc Kạn,8.80,7.00,8.80,5.75,5.75,6.25,0,0,0
1062,11000970,Sở GDĐT Bắc Kạn,8.80,6.50,8.80,8.25,8.50,7.33,0,0,0
1063,11000994,Sở GDĐT Bắc Kạn,8.80,7.50,4.80,0,0,0,6.75,9.25,8.42
1064,11000759,Sở GDĐT Bắc Kạn,8.80,7.75,7.40,0,0,0,7.50,8.75,7.33
1065,11000602,Sở GDĐT Bắc Kạn,8.60,5.75,5.00,7.50,4.25,6.25,0,0,0
1066,11001500,Sở GDĐT Bắc Kạn,8.60,0,0,8.25,8.00,0,0,0,0
1067,11001417,Sở GDĐT Bắc Kạn,8.60,8.25,0,0,0,0,0,0,0
1068,11001980,Sở GDĐT Bắc Kạn,8.60,8.25,7.20,8.25,7.25,7.67,0,0,0
1069,11001198,Sở GDĐT Bắc Kạn,8.60,6.00,3.80,7.00,6.25,6.92,0,0,0
1070,11001070,Sở GDĐT Bắc Kạn,8.60,8.25,5.60,0,0,0,8.25,9.50,8.33
1071,11002857,Sở GDĐT Bắc Kạn,8.60,5.25,4.00,6.50,6.00,6.17,0,0,0
1072,11001271,Sở GDĐT Bắc Kạn,8.60,0,0,8.25,8.25,0,0,0,0
1073,11001290,Sở GDĐT Bắc Kạn,8.60,5.25,6.20,3.50,4.75,5.08,0,0,0
1074,11001228,Sở GDĐT Bắc Kạn,8.60,8.00,6.20,7.25,5.25,6.42,0,0,0
1075,11001240,Sở GDĐT Bắc Kạn,8.60,8.75,7.40,0,0,0,7.75,8.75,8.17
1076,11001194,Sở GDĐT Bắc Kạn,8.60,8.25,7.60,5.25,5.50,5.58,0,0,0
1077,11001151,Sở GDĐT Bắc Kạn,8.60,7.25,0,0,0,0,0,0,0
1078,11000985,Sở GDĐT Bắc Kạn,8.60,6.00,3.80,6.75,5.25,6.17,0,0,0
1079,11000111,Sở GDĐT Bắc Kạn,8.60,7.50,8.60,0,0,0,8.50,10.00,9.83
1080,11001258,Sở GDĐT Bắc Kạn,8.60,7.00,4.00,7.75,7.25,7.67,0,0,0
1081,11001256,Sở GDĐT Bắc Kạn,8.60,8.00,5.60,0,0,0,8.25,9.25,8.67
1082,11002247,Sở GDĐT Bắc Kạn,8.60,7.25,3.00,0,0,0,7.00,8.75,7.33
1083,11001428,Sở GDĐT Bắc Kạn,8.60,9.00,0,0,0,0,0,0,0
1084,11001363,Sở GDĐT Bắc Kạn,8.60,5.75,7.80,5.75,4.00,5.75,0,0,0
1085,11001269,Sở GDĐT Bắc Kạn,8.60,4.50,8.60,6.50,6.50,7.25,0,0,0
1086,11001180,Sở GDĐT Bắc Kạn,8.60,6.25,3.80,8.00,4.25,6.25,0,0,0
1087,11001091,Sở GDĐT Bắc Kạn,8.60,7.00,7.00,0,0,0,6.75,8.75,7.58
1088,11001099,Sở GDĐT Bắc Kạn,8.60,6.00,4.00,7.25,6.25,7.08,0,0,0
1089,12013382,Sở GDĐT Thái Nguyên,10.00,5.75,5.40,9.75,6.75,8.42,0,0,0
1090,12011522,Sở GDĐT Thái Nguyên,10.00,7.00,3.80,9.50,9.75,8.92,0,0,0
1091,12003626,Sở GDĐT Thái Nguyên,10.00,4.50,2.80,9.25,6.25,8.33,0,0,0
1092,12001094,Sở GDĐT Thái Nguyên,10.00,8.50,5.60,9.00,8.75,8.08,0,0,0
1093,12004837,Sở GDĐT Thái Nguyên,9.80,4.50,5.20,9.00,6.50,7.83,0,0,0
1094,12003101,Sở GDĐT Thái Nguyên,9.80,7.00,4.20,8.00,4.75,7.17,0,0,0
1095,12011977,Sở GDĐT Thái Nguyên,9.80,6.50,6.40,8.75,5.50,7.83,0,0,0
1096,12009010,Sở GDĐT Thái Nguyên,9.80,6.75,5.20,8.25,5.00,7.50,0,0,0
1097,12004174,Sở GDĐT Thái Nguyên,9.80,6.75,7.60,6.50,5.25,6.83,0,0,0
1098,12005535,Sở GDĐT Thái Nguyên,9.80,6.75,4.80,8.75,9.25,8.50,0,0,0
1099,12002827,Sở GDĐT Thái Nguyên,9.80,5.75,3.80,9.75,6.00,7.92,0,0,0
1100,12003843,Sở GDĐT Thái Nguyên,9.80,8.50,10.00,0,0,0,8.75,9.00,8.17
1101,12003851,Sở GDĐT Thái Nguyên,9.80,7.00,9.00,6.50,7.75,7.67,0,0,0
1102,12003716,Sở GDĐT Thái Nguyên,9.80,5.25,5.80,8.50,3.50,6.58,0,0,0
1103,12003450,Sở GDĐT Thái Nguyên,9.80,6.75,6.80,8.50,4.50,7.58,0,0,0
1104,12003348,Sở GDĐT Thái Nguyên,9.80,8.00,8.60,9.25,9.50,8.75,0,0,0
1105,12012008,Sở GDĐT Thái Nguyên,9.80,7.25,6.60,9.75,6.50,8.25,0,0,0
1106,12003823,Sở GDĐT Thái Nguyên,9.80,5.75,9.20,5.25,5.75,6.58,0,0,0
1107,12003087,Sở GDĐT Thái Nguyên,9.80,6.50,5.20,9.50,6.25,8.08,0,0,0
1108,12013324,Sở GDĐT Thái Nguyên,9.80,7.00,2.60,9.50,2.50,7.00,0,0,0
1109,12008387,Sở GDĐT Thái Nguyên,9.80,7.50,9.60,3.00,3.75,5.33,0,0,0
1110,12003518,Sở GDĐT Thái Nguyên,9.80,7.50,9.20,9.00,9.50,7.75,0,0,0
1111,12012062,Sở GDĐT Thái Nguyên,9.80,8.25,6.00,8.75,9.25,8.58,0,0,0
1112,12011481,Sở GDĐT Thái Nguyên,9.80,6.00,7.60,6.00,5.00,6.75,0,0,0
1113,12003395,Sở GDĐT Thái Nguyên,9.80,7.00,7.00,8.75,8.75,7.75,0,0,0
1114,12003203,Sở GDĐT Thái Nguyên,9.80,6.75,7.00,9.50,6.50,8.25,0,0,0
1115,12005639,Sở GDĐT Thái Nguyên,9.80,6.25,5.80,9.25,5.00,7.67,0,0,0
1116,12013416,Sở GDĐT Thái Nguyên,9.60,4.25,3.60,9.25,3.25,7.08,0,0,0
1117,12013213,Sở GDĐT Thái Nguyên,9.60,8.00,5.40,0,0,0,8.50,9.50,9.08
1118,12013186,Sở GDĐT Thái Nguyên,9.60,6.75,4.80,9.50,3.75,7.50,0,0,0
1119,12008105,Sở GDĐT Thái Nguyên,9.60,8.25,9.20,9.75,7.00,8.33,0,0,0
1120,12007820,Sở GDĐT Thái Nguyên,9.60,5.00,2.60,8.25,4.25,7.08,0,0,0
1121,12003574,Sở GDĐT Thái Nguyên,9.60,7.50,6.00,9.00,5.25,7.58,0,0,0
1122,12003888,Sở GDĐT Thái Nguyên,9.60,8.00,9.20,0,0,0,7.75,9.00,9.08
1123,12003667,Sở GDĐT Thái Nguyên,9.60,8.50,9.40,0,0,0,8.25,8.50,8.08
1124,12002988,Sở GDĐT Thái Nguyên,9.60,7.25,5.20,9.25,8.25,8.08,0,0,0
1125,12000845,Sở GDĐT Thái Nguyên,9.60,6.50,5.80,8.00,5.25,7.17,0,0,0
1126,12013295,Sở GDĐT Thái Nguyên,9.60,6.25,3.60,9.75,7.00,8.58,0,0,0
1127,12012801,Sở GDĐT Thái Nguyên,9.60,7.25,5.20,8.25,4.75,7.25,0,0,0
1128,12011328,Sở GDĐT Thái Nguyên,9.60,7.75,5.20,10.00,10.00,8.50,0,0,0
1129,12008582,Sở GDĐT Thái Nguyên,9.60,6.25,8.20,5.50,6.25,6.83,0,0,0
1130,12008409,Sở GDĐT Thái Nguyên,9.60,5.50,4.60,8.75,5.00,7.75,0,0,0
1131,12008212,Sở GDĐT Thái Nguyên,9.60,7.25,9.00,5.25,5.00,6.50,0,0,0
1132,12000300,Sở GDĐT Thái Nguyên,9.60,6.50,3.40,8.25,4.00,6.83,0,0,0
1133,12003882,Sở GDĐT Thái Nguyên,9.60,6.75,8.00,8.50,9.50,8.33,0,0,0
1134,12003649,Sở GDĐT Thái Nguyên,9.60,8.25,9.20,0,0,0,7.00,9.50,8.42
1135,12003445,Sở GDĐT Thái Nguyên,9.60,5.75,4.60,9.75,9.75,9.50,0,0,0
1136,12003057,Sở GDĐT Thái Nguyên,9.60,7.50,8.80,8.75,7.50,8.42,0,0,0
1137,12012448,Sở GDĐT Thái Nguyên,9.60,6.00,4.20,8.00,4.25,6.75,0,0,0
1138,12008612,Sở GDĐT Thái Nguyên,9.60,8.75,8.80,0,0,0,8.00,8.75,7.67
1139,12005697,Sở GDĐT Thái Nguyên,9.60,0,0,7.50,7.75,6.92,0,0,0
1140,12006621,Sở GDĐT Thái Nguyên,9.60,7.75,3.80,9.00,3.75,7.00,0,0,0
1141,12003931,Sở GDĐT Thái Nguyên,9.60,7.25,8.40,6.25,5.25,6.92,0,0,0
1142,12003797,Sở GDĐT Thái Nguyên,9.60,7.25,8.20,4.75,6.00,6.25,0,0,0
1143,12003715,Sở GDĐT Thái Nguyên,9.60,7.50,8.80,8.50,8.25,7.17,0,0,0
1144,12004211,Sở GDĐT Thái Nguyên,9.60,8.00,8.40,9.25,6.25,8.08,0,0,0
1145,12000222,Sở GDĐT Thái Nguyên,9.60,7.00,7.80,3.50,2.00,4.75,0,0,0
1146,12003505,Sở GDĐT Thái Nguyên,9.60,7.50,7.80,5.25,7.25,7.17,0,0,0
1147,12003289,Sở GDĐT Thái Nguyên,9.60,5.00,5.60,9.00,5.50,7.33,0,0,0
1148,12001789,Sở GDĐT Thái Nguyên,9.60,8.00,6.80,8.75,7.00,7.92,0,0,0
1149,12002081,Sở GDĐT Thái Nguyên,9.60,5.75,3.40,8.75,4.00,6.83,0,0,0
1150,12002011,Sở GDĐT Thái Nguyên,9.60,7.50,6.20,9.00,8.75,8.17,0,0,0
1151,12013389,Sở GDĐT Thái Nguyên,9.60,6.50,4.20,7.75,4.75,7.00,0,0,0
1152,12012097,Sở GDĐT Thái Nguyên,9.60,6.50,4.00,9.00,7.50,8.17,0,0,0
1153,12011376,Sở GDĐT Thái Nguyên,9.60,5.75,5.40,9.25,6.00,7.92,0,0,0
1154,12007798,Sở GDĐT Thái Nguyên,9.60,0,0,8.25,8.75,0,0,0,0
1155,12011716,Sở GDĐT Thái Nguyên,9.60,6.25,8.80,5.00,5.50,6.42,0,0,0
1156,12005056,Sở GDĐT Thái Nguyên,9.60,8.25,8.60,7.25,7.00,7.67,0,0,0
1157,12003765,Sở GDĐT Thái Nguyên,9.60,7.00,7.20,9.50,9.50,8.33,0,0,0
1158,12003803,Sở GDĐT Thái Nguyên,9.60,4.25,8.60,5.75,5.00,6.50,0,0,0
1159,12003721,Sở GDĐT Thái Nguyên,9.60,8.50,9.20,0,0,0,7.50,7.75,7.08
1160,12007652,Sở GDĐT Thái Nguyên,9.60,6.25,2.40,8.50,3.25,6.83,0,0,0
1161,12000499,Sở GDĐT Thái Nguyên,9.60,8.25,9.40,0,0,0,7.50,9.50,9.00
1162,12002863,Sở GDĐT Thái Nguyên,9.60,6.50,7.20,9.75,7.75,8.67,0,0,0
1163,12013436,Sở GDĐT Thái Nguyên,9.60,8.00,3.80,8.50,3.25,6.83,0,0,0
1164,12013214,Sở GDĐT Thái Nguyên,9.60,6.00,6.20,9.50,3.00,7.17,0,0,0
1165,12012622,Sở GDĐT Thái Nguyên,9.60,6.25,6.80,8.75,8.25,7.83,0,0,0
1166,12014131,Sở GDĐT Thái Nguyên,9.60,7.25,5.60,9.00,5.25,7.75,0,0,0
1167,12010207,Sở GDĐT Thái Nguyên,9.60,7.00,3.80,8.25,6.00,7.58,0,0,0
1168,12009229,Sở GDĐT Thái Nguyên,9.60,5.50,4.60,5.25,9.25,7.83,0,0,0
1169,12009000,Sở GDĐT Thái Nguyên,9.60,7.25,4.00,8.50,5.75,7.83,0,0,0
1170,12007692,Sở GDĐT Thái Nguyên,9.60,7.75,6.00,8.75,4.50,7.25,0,0,0
1171,12010559,Sở GDĐT Thái Nguyên,9.60,8.00,5.00,8.25,8.75,7.08,0,0,0
1172,12004652,Sở GDĐT Thái Nguyên,9.60,6.00,4.00,8.50,4.00,7.00,0,0,0
1173,12004826,Sở GDĐT Thái Nguyên,9.60,9.00,7.40,5.75,5.75,6.00,0,0,0
1174,12003229,Sở GDĐT Thái Nguyên,9.60,6.25,5.80,8.00,8.25,7.25,0,0,0
1175,12001613,Sở GDĐT Thái Nguyên,9.60,7.50,5.20,7.75,9.25,8.17,0,0,0
1176,12002938,Sở GDĐT Thái Nguyên,9.60,7.25,6.00,8.75,5.00,7.50,0,0,0
1177,12000718,Sở GDĐT Thái Nguyên,9.60,8.00,6.60,8.00,4.50,7.08,0,0,0
1178,12013675,Sở GDĐT Thái Nguyên,9.40,5.75,4.60,9.50,4.25,7.33,0,0,0
1179,12013404,Sở GDĐT Thái Nguyên,9.40,5.75,2.40,6.25,3.50,5.67,0,0,0
1180,12013264,Sở GDĐT Thái Nguyên,9.40,7.50,4.40,9.00,9.25,7.50,0,0,0
1181,12011738,Sở GDĐT Thái Nguyên,9.40,8.50,9.00,8.50,7.50,8.25,0,0,0
1182,12012689,Sở GDĐT Thái Nguyên,9.40,4.50,7.20,8.75,6.00,7.58,0,0,0
1183,12008333,Sở GDĐT Thái Nguyên,9.40,5.75,8.00,8.75,6.75,6.83,0,0,0
1184,12009318,Sở GDĐT Thái Nguyên,9.40,6.75,4.00,8.50,6.00,7.67,0,0,0
1185,12008892,Sở GDĐT Thái Nguyên,9.40,7.75,5.80,8.75,6.75,7.92,0,0,0
1186,12008167,Sở GDĐT Thái Nguyên,9.40,7.00,3.40,9.25,3.75,7.33,0,0,0
1187,12004589,Sở GDĐT Thái Nguyên,9.40,9.00,8.00,0,0,0,7.25,9.00,8.33
1188,13004875,Sở GDĐT Yên Bái,9.80,7.25,9.40,7.50,6.75,7.75,0,0,0
1189,13000093,Sở GDĐT Yên Bái,9.80,6.00,5.60,8.75,9.00,7.42,0,0,0
1190,13000123,Sở GDĐT Yên Bái,9.80,6.00,5.40,8.75,6.50,7.92,0,0,0
1191,13000215,Sở GDĐT Yên Bái,9.80,7.00,8.40,6.00,6.50,6.75,0,0,0
1192,13000605,Sở GDĐT Yên Bái,9.60,6.50,6.60,7.00,3.75,6.25,0,0,0
1193,13000058,Sở GDĐT Yên Bái,9.60,7.25,9.20,0,0,0,8.00,9.00,8.83
1194,13000005,Sở GDĐT Yên Bái,9.60,9.00,8.40,0,0,0,8.25,9.50,9.00
1195,13000208,Sở GDĐT Yên Bái,9.60,8.00,9.40,0,0,0,8.75,9.25,9.00
1196,13000220,Sở GDĐT Yên Bái,9.60,7.75,8.60,6.50,6.25,6.33,0,0,0
1197,13000244,Sở GDĐT Yên Bái,9.60,6.25,8.20,4.00,3.75,5.50,0,0,0
1198,13000252,Sở GDĐT Yên Bái,9.60,6.00,6.20,8.75,6.75,8.25,0,0,0
1199,13000074,Sở GDĐT Yên Bái,9.60,7.00,8.80,6.75,6.25,7.17,0,0,0
1200,13000081,Sở GDĐT Yên Bái,9.60,7.75,9.00,3.50,4.50,5.50,0,0,0
1201,13005861,Sở GDĐT Yên Bái,9.60,7.75,8.20,8.75,5.25,6.83,0,0,0
1202,13006120,Sở GDĐT Yên Bái,9.60,5.75,6.20,8.00,6.75,7.75,0,0,0
1203,13006043,Sở GDĐT Yên Bái,9.60,6.00,4.40,8.75,6.25,7.75,0,0,0
1204,13000545,Sở GDĐT Yên Bái,9.60,8.50,8.60,0,0,0,8.00,9.00,8.50
1205,13000703,Sở GDĐT Yên Bái,9.60,6.25,4.20,8.25,6.00,6.92,0,0,0
1206,13000607,Sở GDĐT Yên Bái,9.60,5.50,7.80,8.50,3.50,6.75,0,0,0
1207,13000187,Sở GDĐT Yên Bái,9.60,7.25,5.40,9.75,6.75,8.50,0,0,0
1208,13000199,Sở GDĐT Yên Bái,9.60,6.25,5.60,8.75,7.75,8.33,0,0,0
1209,13000122,Sở GDĐT Yên Bái,9.60,7.00,8.20,6.75,6.25,7.17,0,0,0
1210,13002254,Sở GDĐT Yên Bái,9.60,6.75,6.60,9.00,9.25,8.00,0,0,0
1211,13000335,Sở GDĐT Yên Bái,9.60,6.25,6.60,9.25,5.50,7.75,0,0,0
1212,13000039,Sở GDĐT Yên Bái,9.60,5.00,8.60,5.00,6.25,6.75,0,0,0
1213,13000465,Sở GDĐT Yên Bái,9.40,6.75,8.40,4.75,3.00,5.17,0,0,0
1214,13000361,Sở GDĐT Yên Bái,9.40,6.00,5.20,7.50,5.50,7.00,0,0,0
1215,13000125,Sở GDĐT Yên Bái,9.40,6.50,6.80,3.75,4.75,5.58,0,0,0
1216,13000144,Sở GDĐT Yên Bái,9.40,8.00,8.80,0,0,0,7.00,9.00,7.83
1217,13000063,Sở GDĐT Yên Bái,9.40,6.50,4.80,8.50,5.00,7.25,0,0,0
1218,13000082,Sở GDĐT Yên Bái,9.40,5.50,9.00,3.75,4.25,5.58,0,0,0
1219,13000031,Sở GDĐT Yên Bái,9.40,5.50,5.60,8.50,3.75,6.25,0,0,0
1220,13000259,Sở GDĐT Yên Bái,9.40,8.00,9.20,0,0,0,7.00,8.50,7.67
1221,13000283,Sở GDĐT Yên Bái,9.40,6.50,6.20,8.25,4.75,7.00,0,0,0
1222,13000232,Sở GDĐT Yên Bái,9.40,7.75,7.20,8.50,5.50,7.33,0,0,0
1223,13000239,Sở GDĐT Yên Bái,9.40,8.25,9.40,0,0,0,8.25,8.00,7.17
1224,13000201,Sở GDĐT Yên Bái,9.40,4.50,8.00,8.50,5.00,7.50,0,0,0
1225,13000124,Sở GDĐT Yên Bái,9.40,7.75,9.00,0,0,0,6.25,9.25,8.17
1226,13000131,Sở GDĐT Yên Bái,9.40,7.50,5.00,8.75,8.50,8.00,0,0,0
1227,13000143,Sở GDĐT Yên Bái,9.40,6.75,5.80,8.50,8.50,7.92,0,0,0
1228,13000016,Sở GDĐT Yên Bái,9.40,5.75,6.60,9.25,4.25,7.08,0,0,0
1229,13000573,Sở GDĐT Yên Bái,9.40,7.75,7.40,8.50,4.25,6.42,0,0,0
1230,13000365,Sở GDĐT Yên Bái,9.40,7.00,8.60,0,0,0,7.50,8.50,7.75
1231,13000895,Sở GDĐT Yên Bái,9.40,7.00,7.20,8.50,8.00,8.42,0,0,0
1232,13000193,Sở GDĐT Yên Bái,9.40,6.50,6.00,9.00,6.50,7.92,0,0,0
1233,13000010,Sở GDĐT Yên Bái,9.40,7.50,8.80,6.75,5.25,6.67,0,0,0
1234,13000003,Sở GDĐT Yên Bái,9.40,7.75,6.80,7.50,7.75,7.67,0,0,0
1235,13000615,Sở GDĐT Yên Bái,9.40,8.50,8.00,0,0,0,7.50,9.75,8.92
1236,13000773,Sở GDĐT Yên Bái,9.40,7.50,7.40,0,0,0,7.25,8.00,6.58
1237,13000557,Sở GDĐT Yên Bái,9.40,6.00,8.40,8.50,5.50,6.67,0,0,0
1238,13004853,Sở GDĐT Yên Bái,9.40,4.75,7.40,9.75,9.50,8.42,0,0,0
1239,13000439,Sở GDĐT Yên Bái,9.40,8.00,5.80,8.00,7.25,7.08,0,0,0
1240,13000237,Sở GDĐT Yên Bái,9.40,7.25,7.20,7.25,4.50,6.25,0,0,0
1241,13000117,Sở GDĐT Yên Bái,9.40,7.00,5.60,7.00,3.75,6.25,0,0,0
1242,13000079,Sở GDĐT Yên Bái,9.40,7.00,8.00,8.50,5.75,6.92,0,0,0
1243,13003158,Sở GDĐT Yên Bái,9.40,7.75,6.20,0,0,0,8.00,8.50,7.17
1244,13001839,Sở GDĐT Yên Bái,9.40,0,0,8.25,0,0,0,0,0
1245,13001791,Sở GDĐT Yên Bái,9.40,6.50,3.80,8.50,4.75,7.00,0,0,0
1246,13000419,Sở GDĐT Yên Bái,9.40,6.25,4.60,7.50,5.00,6.75,0,0,0
1247,13000241,Sở GDĐT Yên Bái,9.40,8.75,8.80,0,0,0,8.00,9.75,8.83
1248,13000078,Sở GDĐT Yên Bái,9.40,6.00,9.00,5.50,7.75,7.50,0,0,0
