,sbd,tinh,toan,van,anh,ly,hoa,sinh,su,dia,gdcd
0,27000105,Sở GDĐT Ninh Bình,5.20,6.75,2.60,0,0,0,7.25,7.00,6.33
0,27000106,Sở GDĐT Ninh Bình,8.80,6.50,3.80,8.25,6.75,7.58,0,0,0
0,27000106,Sở GDĐT Ninh Bình,8.80,6.50,3.80,8.25,6.75,7.58,0,0,0
0,27000106,Sở GDĐT Ninh Bình,8.80,6.50,3.80,8.25,6.75,7.58,0,0,0
0,27000107,Sở GDĐT Ninh Bình,8.80,8.75,8.20,0,0,0,8.50,8.50,7.83
0,27000107,Sở GDĐT Ninh Bình,8.80,8.75,8.20,0,0,0,8.50,8.50,7.83
0,27000110,Sở GDĐT Ninh Bình,8.00,6.50,3.20,0,0,0,0,0,0
0,27000112,Sở GDĐT Ninh Bình,7.80,7.50,4.40,7.75,7.25,6.83,0,0,0
0,27000112,Sở GDĐT Ninh Bình,7.80,7.50,4.40,7.75,7.25,6.83,0,0,0
0,27000115,Sở GDĐT Ninh Bình,7.40,6.25,3.80,7.75,6.50,7.33,0,0,0
0,27000115,Sở GDĐT Ninh Bình,7.40,6.25,3.80,7.75,6.50,7.33,0,0,0
0,27000116,Sở GDĐT Ninh Bình,6.00,8.25,3.80,0,0,0,8.25,8.50,7.25
0,27000116,Sở GDĐT Ninh Bình,6.00,8.25,3.80,0,0,0,8.25,8.50,7.25
0,27000120,Sở GDĐT Ninh Bình,3.20,7.00,3.00,0,0,0,6.00,8.00,6.75
0,27000121,Sở GDĐT Ninh Bình,7.20,6.75,4.40,0,0,0,8.50,9.50,9.17
0,27000121,Sở GDĐT Ninh Bình,7.20,6.75,4.40,0,0,0,8.50,9.50,9.17
0,27000122,Sở GDĐT Ninh Bình,2.40,6.00,3.80,0,0,0,7.50,8.25,6.75
0,27000125,Sở GDĐT Ninh Bình,8.00,7.00,3.40,7.25,5.00,6.17,0,0,0
0,27000125,Sở GDĐT Ninh Bình,8.00,7.00,3.40,7.25,5.00,6.17,0,0,0
0,27000126,Sở GDĐT Ninh Bình,6.40,7.25,3.20,0,0,0,8.00,9.00,8.17
0,27000128,Sở GDĐT Ninh Bình,9.40,7.00,4.60,7.75,5.50,7.25,0,0,0
0,27000128,Sở GDĐT Ninh Bình,9.40,7.00,4.60,7.75,5.50,7.25,0,0,0
0,27000131,Sở GDĐT Ninh Bình,6.20,6.00,4.00,0,0,0,7.50,8.25,7.42
0,27000132,Sở GDĐT Ninh Bình,4.80,7.00,5.80,0,0,0,8.75,8.75,7.92
0,27000132,Sở GDĐT Ninh Bình,4.80,7.00,5.80,0,0,0,8.75,8.75,7.92
0,27000132,Sở GDĐT Ninh Bình,4.80,7.00,5.80,0,0,0,8.75,8.75,7.92
0,27000132,Sở GDĐT Ninh Bình,4.80,7.00,5.80,0,0,0,8.75,8.75,7.92
0,27000132,Sở GDĐT Ninh Bình,4.80,7.00,5.80,0,0,0,8.75,8.75,7.92
0,27000133,Sở GDĐT Ninh Bình,7.60,7.50,4.80,4.75,3.25,4.17,0,0,0
0,27000133,Sở GDĐT Ninh Bình,7.60,7.50,4.80,4.75,3.25,4.17,0,0,0
0,27000138,Sở GDĐT Ninh Bình,9.00,6.00,4.60,8.75,3.75,7.17,0,0,0
0,27000138,Sở GDĐT Ninh Bình,9.00,8.25,5.20,0,0,0,8.25,9.75,9.42
0,27000141,Sở GDĐT Ninh Bình,8.20,8.25,5.20,0,0,0,8.25,9.75,9.42
0,27000141,Sở GDĐT Ninh Bình,8.20,8.25,5.20,0,0,0,8.25,9.75,9.42
0,27000141,Sở GDĐT Ninh Bình,8.20,8.25,5.20,0,0,0,8.25,9.75,9.42
0,27000146,Sở GDĐT Ninh Bình,8.00,8.50,4.00,0,0,0,8.75,9.50,9.17
0,27000146,Sở GDĐT Ninh Bình,8.00,8.50,4.00,0,0,0,8.75,9.50,9.17
0,27000149,Sở GDĐT Ninh Bình,5.60,8.25,3.20,0,0,0,6.75,8.75,8.00
0,27000150,Sở GDĐT Ninh Bình,5.00,8.00,3.80,0,0,0,7.75,7.50,7.17
0,27000150,Sở GDĐT Ninh Bình,5.00,8.00,3.80,0,0,0,7.75,7.50,7.17
0,27000151,Sở GDĐT Ninh Bình,9.20,8.75,8.00,0,0,0,9.25,10.00,9.42
0,27000151,Sở GDĐT Ninh Bình,9.20,8.75,8.00,0,0,0,9.25,10.00,9.42
0,27000151,Sở GDĐT Ninh Bình,9.20,8.75,8.00,0,0,0,9.25,10.00,9.42
0,27000153,Sở GDĐT Ninh Bình,9.20,7.00,3.40,8.50,2.75,6.08,0,0,0
0,27000153,Sở GDĐT Ninh Bình,9.20,7.00,3.40,8.50,2.75,6.08,0,0,8.00
0,27000156,Sở GDĐT Ninh Bình,8.00,5.50,3.40,0,0,0,5.75,8.25,7.25
0,27000157,Sở GDĐT Ninh Bình,5.20,5.50,3.40,0,0,0,5.75,8.25,7.25
0,27000158,Sở GDĐT Ninh Bình,6.80,6.25,4.60,0,0,0,8.00,6.75,6.08
0,27000160,Sở GDĐT Ninh Bình,8.20,7.75,5.20,4.75,5.50,5.50,0,0,0
0,27000160,Sở GDĐT Ninh Bình,8.20,7.75,5.20,4.75,5.50,5.50,0,0,0
0,27000164,Sở GDĐT Ninh Bình,6.40,7.50,4.00,0,0,0,7.50,8.75,7.33
0,27000164,Sở GDĐT Ninh Bình,6.40,7.50,4.00,0,0,0,7.50,8.75,7.33
0,27000164,Sở GDĐT Ninh Bình,6.40,7.50,4.00,0,0,0,7.50,8.75,7.33
0,27000165,Sở GDĐT Ninh Bình,6.20,6.25,4.40,0,0,0,7.75,8.25,7.75
0,27000165,Sở GDĐT Ninh Bình,6.20,6.25,4.40,0,0,0,7.75,8.25,7.75
0,27000168,Sở GDĐT Ninh Bình,7.20,8.25,3.40,0,0,0,9.00,8.50,8.42
0,27000168,Sở GDĐT Ninh Bình,7.20,8.25,3.40,0,0,0,9.00,8.50,8.42
0,27000170,Sở GDĐT Ninh Bình,4.80,5.50,1.40,0,0,0,7.50,8.25,6.58
0,27000170,Sở GDĐT Ninh Bình,4.80,5.50,1.40,0,0,0,7.50,8.25,6.58
0,27000172,Sở GDĐT Ninh Bình,8.20,8.50,5.00,0,0,0,8.50,7.75,8.00
0,27000172,Sở GDĐT Ninh Bình,8.20,8.50,5.00,0,0,0,8.50,7.75,8.00
0,27000172,Sở GDĐT Ninh Bình,8.20,8.50,5.00,0,0,0,8.50,7.75,8.00
0,27000174,Sở GDĐT Ninh Bình,8.20,8.00,2.40,0,0,0,6.25,9.00,8.33
0,27000174,Sở GDĐT Ninh Bình,8.20,8.00,2.40,0,0,0,6.25,9.00,8.33
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000177,Sở GDĐT Ninh Bình,6.20,8.00,3.20,0,0,0,7.50,9.50,9.00
0,27000179,Sở GDĐT Ninh Bình,5.00,7.00,2.60,0,0,0,7.25,9.00,7.75
0,27000179,Sở GDĐT Ninh Bình,5.00,7.00,2.60,0,0,0,7.25,9.00,7.75
0,27000179,Sở GDĐT Ninh Bình,5.00,7.00,2.60,0,0,0,7.25,9.00,7.75
0,27000188,Sở GDĐT Ninh Bình,7.20,6.50,4.20,0,0,0,7.00,8.25,7.17
0,27000191,Sở GDĐT Ninh Bình,4.40,8.00,3.20,0,0,0,8.75,9.25,9.25
0,27000191,Sở GDĐT Ninh Bình,4.40,8.00,3.20,0,0,0,8.75,0,0
0,27000192,Sở GDĐT Ninh Bình,8.20,9.00,6.80,6.75,6.00,5.92,0,0,0
0,27000193,Sở GDĐT Ninh Bình,7.40,5.75,5.00,0,0,0,8.00,8.50,8.50
0,27000195,Sở GDĐT Ninh Bình,7.40,6.00,5.20,0,0,0,8.25,9.25,8.08
0,27000195,Sở GDĐT Ninh Bình,7.40,6.00,5.20,0,0,0,8.25,9.25,8.08
0,27000200,Sở GDĐT Ninh Bình,5.20,6.50,4.00,0,0,0,7.00,7.25,6.33
0,27000201,Sở GDĐT Ninh Bình,7.20,7.75,4.20,0,0,0,8.00,9.75,8.67
0,27000201,Sở GDĐT Ninh Bình,7.20,7.75,4.20,0,0,0,8.00,9.75,8.67
0,27000202,Sở GDĐT Ninh Bình,6.20,6.50,4.40,4.00,5.75,4.17,0,0,0
0,27000204,Sở GDĐT Ninh Bình,7.80,7.75,3.20,0,0,0,6.25,9.00,8.75
0,27000204,Sở GDĐT Ninh Bình,7.80,7.75,3.20,0,0,0,6.25,9.00,8.75
0,27000205,Sở GDĐT Ninh Bình,9.20,6.75,4.60,4.00,2.50,4.42,0,0,0
0,27000205,Sở GDĐT Ninh Bình,9.20,6.75,4.60,4.00,2.50,4.42,0,0,0
0,27000205,Sở GDĐT Ninh Bình,9.20,6.75,4.60,4.00,2.50,4.42,0,0,0
0,27000207,Sở GDĐT Ninh Bình,6.00,7.25,3.20,0,0,0,7.00,8.00,6.83
0,27000207,Sở GDĐT Ninh Bình,6.00,7.25,3.20,0,0,0,8.75,9.50,9.25
0,27000210,Sở GDĐT Ninh Bình,8.00,8.00,3.00,0,0,0,8.75,9.50,9.25
0,27000210,Sở GDĐT Ninh Bình,8.00,8.00,3.00,0,0,0,8.75,9.50,9.25
0,27000210,Sở GDĐT Ninh Bình,8.00,8.00,3.00,0,0,0,8.75,9.50,9.25
0,27000210,Sở GDĐT Ninh Bình,8.00,8.00,3.00,0,0,0,8.75,9.50,9.25
0,27000210,Sở GDĐT Ninh Bình,8.00,8.00,3.00,0,0,0,8.75,9.50,9.25
0,27000211,Sở GDĐT Ninh Bình,6.40,8.50,3.20,0,0,0,8.50,9.75,9.33
0,27000217,Sở GDĐT Ninh Bình,6.40,7.50,3.20,0,0,0,8.50,9.75,9.33
0,27000217,Sở GDĐT Ninh Bình,6.40,7.50,3.20,0,0,0,8.50,9.75,9.33
0,27000217,Sở GDĐT Ninh Bình,6.40,7.50,3.20,0,0,0,8.50,8.25,7.92
0,27000218,Sở GDĐT Ninh Bình,6.00,8.25,3.00,0,0,0,8.00,9.00,8.67
0,27000221,Sở GDĐT Ninh Bình,6.80,8.00,8.80,0,0,0,0,0,0
0,27000222,Sở GDĐT Ninh Bình,7.20,7.25,6.20,3.75,5.50,5.67,0,0,0
0,27000223,Sở GDĐT Ninh Bình,8.40,6.50,4.60,5.00,4.25,5.58,0,0,0
0,27000225,Sở GDĐT Ninh Bình,6.20,7.50,2.60,0,0,0,7.75,8.50,7.42
0,27000226,Sở GDĐT Ninh Bình,6.60,6.25,3.60,0,0,0,7.75,8.00,7.50
0,27000227,Sở GDĐT Ninh Bình,7.40,6.75,4.40,4.50,6.75,4.75,0,0,0
0,27000228,Sở GDĐT Ninh Bình,9.40,5.75,4.00,8.00,5.25,7.08,0,0,0
0,27000229,Sở GDĐT Ninh Bình,7.80,8.25,5.60,6.00,5.50,5.58,0,0,0
0,27000230,Sở GDĐT Ninh Bình,6.80,6.75,2.80,0,0,0,7.25,9.25,7.50
0,27000231,Sở GDĐT Ninh Bình,6.60,7.50,5.60,0,0,0,8.25,9.75,8.83
0,27000232,Sở GDĐT Ninh Bình,6.00,8.00,3.60,0,0,0,7.25,8.75,8.08
0,27000233,Sở GDĐT Ninh Bình,7.80,6.25,3.80,7.00,5.75,5.75,0,0,0
0,27000234,Sở GDĐT Ninh Bình,8.20,7.50,4.80,0,0,0,8.50,9.50,8.75
0,27000235,Sở GDĐT Ninh Bình,6.20,7.00,2.20,0,0,0,7.25,8.25,7.25
0,27000236,Sở GDĐT Ninh Bình,7.20,6.00,4.00,0,0,0,7.25,8.50,7.83
0,27000237,Sở GDĐT Ninh Bình,8.40,8.25,4.60,0,0,0,10.00,9.50,9.42
0,27000238,Sở GDĐT Ninh Bình,7.40,8.00,3.80,0,0,0,7.75,8.00,7.00
0,27000239,Sở GDĐT Ninh Bình,7.00,7.75,4.60,0,0,0,7.00,9.25,9.08
0,27000240,Sở GDĐT Ninh Bình,7.40,7.00,2.80,0,0,0,7.50,9.75,8.50
0,27000241,Sở GDĐT Ninh Bình,7.60,7.50,7.20,0,0,0,0,0,0
0,27000242,Sở GDĐT Ninh Bình,7.20,7.00,4.00,0,0,0,7.50,8.75,8.17
0,27000243,Sở GDĐT Ninh Bình,6.00,7.75,4.20,0,0,0,6.75,8.50,7.75
0,27000244,Sở GDĐT Ninh Bình,5.60,6.75,4.00,0,0,0,7.00,8.50,7.67
0,27000245,Sở GDĐT Ninh Bình,7.80,0,0,8.25,0,0,0,0,0
0,27000246,Sở GDĐT Ninh Bình,7.00,8.50,3.60,0,0,0,8.25,9.75,9.42
0,27000247,Sở GDĐT Ninh Bình,8.40,6.75,3.80,8.50,5.50,7.00,0,0,0
0,27000248,Sở GDĐT Ninh Bình,9.20,8.00,4.80,8.75,4.75,7.33,0,0,0
0,27000249,Sở GDĐT Ninh Bình,7.20,8.75,3.20,0,0,0,8.00,9.00,8.75
0,27000250,Sở GDĐT Ninh Bình,7.20,6.50,3.80,0,0,0,7.75,7.75,6.83
0,27000251,Sở GDĐT Ninh Bình,5.60,7.50,3.40,0,0,0,8.75,8.50,8.58
0,27000252,Sở GDĐT Ninh Bình,3.40,4.25,3.40,0,0,0,8.00,7.25,6.42
0,27000253,Sở GDĐT Ninh Bình,5.80,7.50,2.80,0,0,0,6.50,9.25,7.67
0,27000254,Sở GDĐT Ninh Bình,9.40,0,0,5.75,1.75,4.50,0,0,0
0,27000255,Sở GDĐT Ninh Bình,9.60,7.00,4.60,8.75,6.75,7.92,0,0,0
0,27000256,Sở GDĐT Ninh Bình,0,9.00,0,0,0,0,9.50,8.75,9.08
0,27000257,Sở GDĐT Ninh Bình,6.60,6.50,4.00,0,0,0,8.00,8.25,7.17
0,27000258,Sở GDĐT Ninh Bình,8.20,7.00,3.00,0,0,0,8.00,9.25,8.75
0,27000259,Sở GDĐT Ninh Bình,8.20,8.00,7.80,7.25,7.00,7.33,0,0,0
0,27000260,Sở GDĐT Ninh Bình,8.60,6.50,5.40,7.00,6.00,7.17,0,0,0
0,27000261,Sở GDĐT Ninh Bình,7.20,7.50,5.40,0,0,0,7.25,9.75,9.25
0,27000262,Sở GDĐT Ninh Bình,8.80,7.75,4.60,7.50,6.75,7.25,0,0,0
0,27000263,Sở GDĐT Ninh Bình,5.20,5.00,3.80,0,0,0,8.50,9.00,7.50
0,27000264,Sở GDĐT Ninh Bình,8.20,5.75,4.40,6.50,6.00,6.50,0,0,0
0,27000265,Sở GDĐT Ninh Bình,5.00,7.50,5.20,0,0,0,5.75,7.50,7.75
0,27000266,Sở GDĐT Ninh Bình,7.00,6.00,4.60,5.75,4.75,5.75,0,0,0
0,27000267,Sở GDĐT Ninh Bình,7.60,7.00,4.60,7.50,4.50,6.42,0,0,0
0,27000268,Sở GDĐT Ninh Bình,8.60,6.75,5.80,7.25,6.25,7.00,0,0,0
0,27000269,Sở GDĐT Ninh Bình,4.60,7.00,3.80,0,0,0,8.00,7.00,5.83
0,27000270,Sở GDĐT Ninh Bình,5.20,5.50,2.60,0,0,0,5.50,6.25,5.75
0,27000271,Sở GDĐT Ninh Bình,5.80,8.00,4.00,0,0,0,6.50,8.25,7.75
0,27000272,Sở GDĐT Ninh Bình,6.20,8.25,3.80,0,0,0,6.50,7.25,7.08
0,27000273,Sở GDĐT Ninh Bình,5.80,8.00,4.20,0,0,0,7.50,8.75,7.17
0,27000274,Sở GDĐT Ninh Bình,8.80,7.50,6.40,8.50,6.25,7.50,0,0,0
0,27000275,Sở GDĐT Ninh Bình,7.40,7.00,3.80,0,0,0,9.50,9.00,8.58
0,27000276,Sở GDĐT Ninh Bình,4.20,6.00,3.20,0,0,0,6.00,6.50,5.08
0,27000277,Sở GDĐT Ninh Bình,9.00,6.25,5.20,8.25,6.50,7.83,0,0,0
0,27000278,Sở GDĐT Ninh Bình,6.20,6.75,5.00,0,0,0,7.75,9.50,8.67
0,27000279,Sở GDĐT Ninh Bình,6.60,7.50,3.80,0,0,0,9.00,9.00,7.92
0,27000280,Sở GDĐT Ninh Bình,6.20,7.25,3.80,0,0,0,7.50,9.25,7.58
0,27000281,Sở GDĐT Ninh Bình,6.60,8.50,4.40,0,0,0,9.50,9.75,9.67
0,27000282,Sở GDĐT Ninh Bình,8.80,8.25,5.00,5.50,5.25,5.83,0,0,0
0,27000283,Sở GDĐT Ninh Bình,6.40,7.50,3.60,0,0,0,8.25,8.75,8.25
0,27000284,Sở GDĐT Ninh Bình,6.80,9.00,7.00,0,0,0,9.25,8.75,9.08
0,27000285,Sở GDĐT Ninh Bình,5.60,6.25,4.60,0,0,0,7.25,7.25,5.75
0,27000286,Sở GDĐT Ninh Bình,7.60,6.25,3.60,0,0,0,7.75,8.75,8.08
0,27000287,Sở GDĐT Ninh Bình,6.80,9.00,5.00,0,0,0,9.00,8.50,8.92
0,27000288,Sở GDĐT Ninh Bình,5.80,8.50,3.60,0,0,0,6.50,7.75,7.17
0,27000289,Sở GDĐT Ninh Bình,7.00,9.25,4.40,0,0,0,9.75,9.75,9.67
0,27000290,Sở GDĐT Ninh Bình,6.40,8.25,7.40,0,0,0,0,0,0
0,27000291,Sở GDĐT Ninh Bình,8.80,8.00,6.00,8.75,3.75,7.08,0,0,0
0,27000292,Sở GDĐT Ninh Bình,9.20,7.50,9.00,7.00,6.25,7.17,0,0,0
0,27000293,Sở GDĐT Ninh Bình,6.20,7.00,3.00,0,0,0,6.75,9.25,8.33
0,27000294,Sở GDĐT Ninh Bình,8.60,6.25,6.00,9.25,8.50,8.58,0,0,0
0,27000295,Sở GDĐT Ninh Bình,8.80,6.75,4.80,8.75,7.75,7.08,0,0,0
0,27000296,Sở GDĐT Ninh Bình,9.00,7.00,4.80,6.75,4.50,6.58,0,0,0
0,27000297,Sở GDĐT Ninh Bình,7.40,7.25,3.40,0,0,0,8.25,9.75,8.83
0,27000298,Sở GDĐT Ninh Bình,7.20,7.75,4.20,0,0,0,7.00,9.25,8.92
0,27000299,Sở GDĐT Ninh Bình,5.60,8.75,4.40,0,0,0,8.50,9.50,9.58
0,27000300,Sở GDĐT Ninh Bình,7.00,8.00,6.60,4.25,5.75,4.92,0,0,0
0,27000301,Sở GDĐT Ninh Bình,8.00,8.00,3.80,0,0,0,8.75,9.75,9.33
0,27000302,Sở GDĐT Ninh Bình,6.60,6.75,6.40,0,0,0,7.75,9.50,9.25
0,27000303,Sở GDĐT Ninh Bình,5.80,6.50,3.80,0,0,0,7.00,8.50,6.92
0,27000304,Sở GDĐT Ninh Bình,7.60,6.50,4.00,7.00,6.00,6.33,0,0,0
0,27000305,Sở GDĐT Ninh Bình,7.80,6.75,2.80,0,0,0,7.75,8.25,7.00
0,27000306,Sở GDĐT Ninh Bình,5.80,7.00,3.60,0,0,0,8.00,9.25,7.92
0,27000307,Sở GDĐT Ninh Bình,7.40,7.25,4.40,6.75,4.75,5.92,0,0,0
0,27000308,Sở GDĐT Ninh Bình,9.00,7.25,6.00,8.50,8.25,7.58,0,0,0
0,27000309,Sở GDĐT Ninh Bình,6.20,8.25,4.00,0,0,0,9.00,9.00,9.00
0,27000310,Sở GDĐT Ninh Bình,6.80,7.50,4.20,0,0,0,8.50,9.25,9.17
0,27000311,Sở GDĐT Ninh Bình,4.40,6.75,2.80,0,0,0,7.75,8.75,7.50
0,27000312,Sở GDĐT Ninh Bình,6.40,7.00,2.40,4.25,5.25,4.83,0,0,0
0,27000313,Sở GDĐT Ninh Bình,6.20,7.50,2.80,0,0,0,6.75,9.00,7.50
0,27000314,Sở GDĐT Ninh Bình,7.60,7.00,5.20,0,0,0,8.25,10.00,9.00
0,27000315,Sở GDĐT Ninh Bình,6.40,6.75,3.60,0,0,0,7.25,8.50,7.83
0,27000316,Sở GDĐT Ninh Bình,8.00,6.50,3.40,5.00,3.75,5.00,0,0,0
0,27000317,Sở GDĐT Ninh Bình,6.40,6.75,3.40,0,0,0,6.75,8.00,7.08
0,27000318,Sở GDĐT Ninh Bình,7.60,5.00,6.80,3.00,4.25,4.75,0,0,0
0,27000319,Sở GDĐT Ninh Bình,6.20,6.75,2.80,0,0,0,7.50,8.75,8.25
0,27000320,Sở GDĐT Ninh Bình,7.40,6.25,2.80,6.75,4.00,5.92,0,0,0
0,27000321,Sở GDĐT Ninh Bình,7.40,7.75,6.80,0,0,0,9.00,6.75,6.42
0,27000322,Sở GDĐT Ninh Bình,8.80,7.75,5.00,4.00,5.25,5.00,0,0,0
0,27000323,Sở GDĐT Ninh Bình,4.20,3.00,2.80,0,0,0,5.00,7.50,6.25
0,27000324,Sở GDĐT Ninh Bình,6.40,6.50,4.60,0,0,0,7.00,9.25,7.75
0,27000325,Sở GDĐT Ninh Bình,8.80,6.75,5.20,4.25,6.25,6.50,0,0,0
0,27000326,Sở GDĐT Ninh Bình,9.00,6.50,6.20,9.00,4.50,7.58,0,0,0
0,27000327,Sở GDĐT Ninh Bình,4.00,6.75,3.00,0,0,0,7.00,8.75,7.92
0,27000328,Sở GDĐT Ninh Bình,9.00,7.25,6.20,7.50,7.25,7.00,0,0,0
0,27000329,Sở GDĐT Ninh Bình,5.60,6.25,2.80,0,0,0,6.25,7.75,7.08
0,27000330,Sở GDĐT Ninh Bình,7.20,7.75,3.20,0,0,0,8.50,9.75,8.75
0,27000332,Sở GDĐT Ninh Bình,6.00,8.50,3.60,0,0,0,6.50,8.75,7.58
0,27000333,Sở GDĐT Ninh Bình,6.20,7.50,3.20,0,0,0,7.75,9.50,7.92
0,27000334,Sở GDĐT Ninh Bình,5.20,7.00,2.60,0,0,0,7.00,8.50,7.00
0,27000335,Sở GDĐT Ninh Bình,6.40,6.50,2.80,0,0,0,6.25,9.25,7.42
0,27000336,Sở GDĐT Ninh Bình,0,5.00,0,0,0,0,8.00,8.50,8.25
0,27000337,Sở GDĐT Ninh Bình,8.40,5.75,2.60,8.00,7.50,6.25,0,0,0
0,27000338,Sở GDĐT Ninh Bình,0,7.50,0,0,0,0,8.25,0,0
0,27000339,Sở GDĐT Ninh Bình,8.20,5.75,4.60,2.50,4.00,3.17,0,0,0
0,27000340,Sở GDĐT Ninh Bình,6.20,6.50,2.80,0,0,0,4.75,7.75,6.25
0,27000341,Sở GDĐT Ninh Bình,7.60,6.00,2.40,0,0,0,8.00,8.75,8.00
0,27000342,Sở GDĐT Ninh Bình,8.60,8.00,5.20,7.25,6.50,7.17,0,0,0
0,27000343,Sở GDĐT Ninh Bình,5.60,6.75,2.80,0,0,0,8.00,8.50,7.50
0,27000344,Sở GDĐT Ninh Bình,4.40,6.50,5.60,0,0,0,7.50,9.25,8.33
0,27000345,Sở GDĐT Ninh Bình,5.80,5.75,4.00,0,0,0,7.75,8.00,7.25
0,27000346,Sở GDĐT Ninh Bình,6.00,6.00,3.60,0,0,0,7.50,8.25,7.67
0,27000347,Sở GDĐT Ninh Bình,9.20,6.25,5.40,8.75,4.25,6.92,0,0,0
0,27000348,Sở GDĐT Ninh Bình,6.80,6.25,3.20,0,0,0,8.00,7.75,7.58
0,27000349,Sở GDĐT Ninh Bình,5.20,5.50,4.80,0,0,0,7.50,8.00,6.92
0,27000350,Sở GDĐT Ninh Bình,6.40,7.00,2.00,0,0,0,6.00,9.50,8.58
0,27000351,Sở GDĐT Ninh Bình,5.80,7.25,3.80,0,0,0,8.00,9.25,8.25
0,27000352,Sở GDĐT Ninh Bình,8.80,7.00,5.00,8.75,5.25,7.58,0,0,0
0,27000353,Sở GDĐT Ninh Bình,6.20,6.75,4.00,0,0,0,8.25,9.50,8.50
0,27000354,Sở GDĐT Ninh Bình,8.20,8.00,4.80,0,0,0,8.25,8.75,8.00
0,27000355,Sở GDĐT Ninh Bình,7.00,7.00,4.20,0,0,0,7.00,8.50,8.42
0,27000356,Sở GDĐT Ninh Bình,6.00,6.50,5.20,0,0,0,6.00,7.25,6.33
0,27000357,Sở GDĐT Ninh Bình,9.00,6.50,7.00,5.00,5.75,6.50,0,0,0
0,27000358,Sở GDĐT Ninh Bình,6.40,8.50,4.20,0,0,0,9.25,10.00,9.83
0,27000359,Sở GDĐT Ninh Bình,5.60,7.00,3.80,0,0,0,6.75,9.50,8.25
0,27000360,Sở GDĐT Ninh Bình,6.20,7.50,3.40,0,0,0,5.75,8.25,6.92
0,27000361,Sở GDĐT Ninh Bình,7.00,8.00,6.80,0,0,0,6.25,9.00,8.00
0,27000362,Sở GDĐT Ninh Bình,7.00,7.00,6.00,3.75,3.50,3.75,0,0,0
0,27000363,Sở GDĐT Ninh Bình,7.00,7.50,4.00,0,0,0,7.50,9.25,8.25
0,27000364,Sở GDĐT Ninh Bình,7.00,6.75,4.20,6.00,5.75,5.83,0,0,0
0,27000365,Sở GDĐT Ninh Bình,7.00,7.25,3.60,5.75,4.50,4.50,0,0,0
0,27000366,Sở GDĐT Ninh Bình,7.00,6.75,5.20,0,0,0,7.00,9.00,8.50
0,27000367,Sở GDĐT Ninh Bình,8.60,7.50,6.80,3.75,4.75,5.58,0,0,0
0,27000368,Sở GDĐT Ninh Bình,8.60,6.25,3.80,6.50,5.25,6.08,0,0,0
0,27000369,Sở GDĐT Ninh Bình,8.60,5.50,4.20,8.75,5.25,7.42,0,0,0
0,27000370,Sở GDĐT Ninh Bình,7.40,8.25,3.80,0,0,0,8.00,8.75,8.25
0,27000371,Sở GDĐT Ninh Bình,8.40,0,0,7.50,0,0,0,0,0
0,27000372,Sở GDĐT Ninh Bình,7.00,6.75,3.20,0,0,0,5.50,8.25,7.83
0,27000373,Sở GDĐT Ninh Bình,6.20,7.25,6.40,0,0,0,7.50,8.25,6.75
0,27000374,Sở GDĐT Ninh Bình,7.80,7.50,5.40,0,0,0,7.25,7.75,7.08
0,27000375,Sở GDĐT Ninh Bình,3.40,2.50,0,0,0,0,7.25,0,0
0,27000376,Sở GDĐT Ninh Bình,6.80,7.50,4.80,0,0,0,7.50,7.75,6.58
0,27000377,Sở GDĐT Ninh Bình,9.00,8.00,7.20,4.50,6.25,6.50,0,0,0
0,27000378,Sở GDĐT Ninh Bình,6.60,8.25,5.20,0,0,0,0,0,0
0,27000379,Sở GDĐT Ninh Bình,6.40,8.25,3.60,0,0,0,6.00,8.75,7.08
0,27000380,Sở GDĐT Ninh Bình,8.40,8.25,7.60,0,0,0,7.75,8.75,7.83
0,27000381,Sở GDĐT Ninh Bình,6.40,7.75,3.60,0,0,0,9.25,8.25,8.25
0,27000382,Sở GDĐT Ninh Bình,7.60,7.50,6.80,0,0,0,7.50,7.75,7.00
0,27000383,Sở GDĐT Ninh Bình,5.00,5.75,3.40,0,0,0,8.00,9.25,8.17
0,27000384,Sở GDĐT Ninh Bình,6.80,5.25,3.00,5.75,2.75,5.08,0,0,0
0,27000384,Sở GDĐT Ninh Bình,6.80,5.25,3.00,5.75,2.75,5.08,0,0,0
0,27000385,Sở GDĐT Ninh Bình,7.00,6.50,0,0,0,0,7.75,0,0
0,27000387,Sở GDĐT Ninh Bình,9.00,8.25,7.40,0,0,0,7.75,9.50,9.33
0,27000388,Sở GDĐT Ninh Bình,5.80,7.00,4.40,0,0,0,7.25,8.50,7.00
