,sbd,tinh,toan,van,anh,ly,hoa,sinh,su,dia,gdcd
0,30000262,S? GDÐT Hà Tinh,5.2,3.75,0,0,0,0,4,0,0
0,30000263,S? GDÐT Hà Tinh,7,6.75,4.2,0,0,0,8.25,9,8.5
0,30000264,S? GDÐT Hà Tinh,8.4,7.25,5,0,0,0,8.75,9.75,9.58
0,30000265,S? GDÐT Hà Tinh,3.8,4.25,2.4,0,0,0,7,7.25,6.58
0,30000266,S? GDÐT Hà Tinh,4.6,4,0,0,0,0,7.25,0,0
0,30000267,S? GDÐT Hà Tinh,7,5.25,5.2,8.25,6.5,7.25,0,0,0
0,30000268,S? GDÐT Hà Tinh,7.2,7.5,5.8,0,0,0,6,7.25,6.17
0,30000269,S? GDÐT Hà Tinh,9,6.25,3.8,7,5,7,0,0,0
0,30000270,S? GDÐT Hà Tinh,5.2,4,0,0,0,0,5.25,0,0
0,30000271,S? GDÐT Hà Tinh,4.2,5.5,3.2,0,0,0,6,7.75,6.92
0,30000272,S? GDÐT Hà Tinh,5.4,5.75,3.4,0,0,0,6.5,6.75,6.17
0,30000273,S? GDÐT Hà Tinh,8.2,7.75,5,0,0,0,8.75,8.5,7.92
0,30000274,S? GDÐT Hà Tinh,4.4,7,4.4,0,0,0,7,8.25,7
0,30000275,S? GDÐT Hà Tinh,6.4,8,4.4,0,0,0,7,7.75,6.5
0,30000276,S? GDÐT Hà Tinh,5.2,7,4.8,0,0,0,6,6.5,5.58
0,30000277,S? GDÐT Hà Tinh,8.4,7.5,4,0,0,0,7.5,9,8.75
0,30000278,S? GDÐT Hà Tinh,6,4,4,0,0,0,6.25,8.75,8.33
0,30000279,S? GDÐT Hà Tinh,5.8,7.75,4.6,0,0,0,8.25,8.25,7.33
0,30000280,S? GDÐT Hà Tinh,8,8,4.2,0,0,0,6.75,8,7.67
0,30000281,S? GDÐT Hà Tinh,6.2,8,4.8,0,0,0,7,8,7.33
0,30000282,S? GDÐT Hà Tinh,7.6,7.75,5,0,0,0,7,8.5,7.08
0,30000283,S? GDÐT Hà Tinh,3.8,6,0,0,0,0,7,0,0
0,30000284,S? GDÐT Hà Tinh,7.8,7.25,4.4,8.25,5.5,7.08,0,0,0
0,30000285,S? GDÐT Hà Tinh,6.6,8,7.2,0,0,0,7.75,8.75,8.67
0,30000286,S? GDÐT Hà Tinh,3.6,6.5,3,0,0,0,7.75,7.75,6.67
0,30000287,S? GDÐT Hà Tinh,5.6,7,2.4,0,0,0,6.5,6,5.33
0,30000288,S? GDÐT Hà Tinh,5.6,8.75,5,0,0,0,7.75,7.5,7.67
0,30000289,S? GDÐT Hà Tinh,7.8,8.5,6.2,0,0,0,8,8.25,7.42
0,30000290,S? GDÐT Hà Tinh,5.8,5.5,6.8,0,0,0,6.75,8.25,7.17
0,30000291,S? GDÐT Hà Tinh,8.2,8.25,4.8,0,0,0,8.5,9.75,9.08
0,30000292,S? GDÐT Hà Tinh,8.4,7.75,2.4,0,0,0,8.5,9,8.92
0,30000293,S? GDÐT Hà Tinh,7.4,5.5,2.6,0,0,0,6.5,7,5.67
0,30000294,S? GDÐT Hà Tinh,8,5,4,7,5.75,6.42,0,0,0
0,30000295,S? GDÐT Hà Tinh,7,6.25,4,0,0,0,6.75,8,6.83
0,30000296,S? GDÐT Hà Tinh,6.6,8.25,3.4,4.25,2.25,4.08,0,0,0
0,30000297,S? GDÐT Hà Tinh,8,7.5,4,0,0,0,7.25,8.5,7.75
0,30000298,S? GDÐT Hà Tinh,4.4,5,2,0,0,0,5.75,5.25,5.25
0,30000299,S? GDÐT Hà Tinh,6.6,7.75,3.2,0,0,0,7.25,8.75,6.83
0,30000300,S? GDÐT Hà Tinh,7.4,7.5,5,5.25,3.75,5.33,0,0,0
0,30000301,S? GDÐT Hà Tinh,4.4,6.75,6,0,0,0,6.75,9,7.33
0,30000302,S? GDÐT Hà Tinh,4.8,6.25,3.6,0,0,0,5.25,5.25,4.83
0,30000303,S? GDÐT Hà Tinh,9,7.25,6.6,0,0,0,7.75,9.25,8.92
0,30000304,S? GDÐT Hà Tinh,7,7,3.4,0,0,0,8,8,6.92
0,30000305,S? GDÐT Hà Tinh,6.2,6,3,0,0,0,7.25,8.5,7.17
0,30000306,S? GDÐT Hà Tinh,7,7,3.4,0,0,0,7,6.25,5.42
0,30000307,S? GDÐT Hà Tinh,8.6,8.5,5.8,0,0,0,7.5,8.5,8
0,30000308,S? GDÐT Hà Tinh,6.2,6.75,3,5,4,4.5,0,0,0
0,30000309,S? GDÐT Hà Tinh,8.8,7.25,3.4,8.25,5.25,7,0,0,0
0,30000310,S? GDÐT Hà Tinh,3.6,5.5,0,0,0,0,6,0,0
0,30000311,S? GDÐT Hà Tinh,6,6.5,2.2,0,0,0,7,7.75,6.5
0,30000312,S? GDÐT Hà Tinh,6.2,6.75,0,0,0,0,5.5,0,0
0,30000313,S? GDÐT Hà Tinh,7.4,7.5,3.2,0,0,0,8.25,8.75,7.83
0,30000314,S? GDÐT Hà Tinh,5,6,0,0,0,0,6,0,0
0,30000315,S? GDÐT Hà Tinh,3,6.25,0,0,0,0,6,0,0
0,30000316,S? GDÐT Hà Tinh,7.2,8.5,4.8,0,0,0,8.5,9.25,8.67
0,30000317,S? GDÐT Hà Tinh,8,5.5,3.8,7,5.25,6.42,0,0,0
0,30000318,S? GDÐT Hà Tinh,6.8,7.75,3.8,0,0,0,7.5,7.75,7.92
0,30000319,S? GDÐT Hà Tinh,6.8,7,1.6,0,0,0,7.75,9.5,8.67
0,30000320,S? GDÐT Hà Tinh,8.4,6,5.2,4.75,7.5,7,0,0,0
0,30000321,S? GDÐT Hà Tinh,5.4,7.5,5,0,0,0,6.5,8.5,7.08
0,30000322,S? GDÐT Hà Tinh,9.4,5.5,9,6.5,7,7.58,0,0,0
0,30000323,S? GDÐT Hà Tinh,5.6,7,3,0,0,0,5,5,4.42
0,30000324,S? GDÐT Hà Tinh,6,7.75,3.6,0,0,0,7,9.25,8.83
0,30000325,S? GDÐT Hà Tinh,6.6,6.75,5.2,0,0,0,8.5,7.75,7.92
0,30000326,S? GDÐT Hà Tinh,7.2,7.75,4.4,0,0,0,7,9,8.25
0,30000327,S? GDÐT Hà Tinh,4.8,7.25,3.6,0,0,0,8,8.25,7.83
0,30000328,S? GDÐT Hà Tinh,9.2,6.75,4.8,7.75,4.5,6.92,0,0,0
0,30000329,S? GDÐT Hà Tinh,8.6,7.25,5.6,6,7.25,7.17,0,0,0
0,30000330,S? GDÐT Hà Tinh,6.4,6,0,0,0,0,5.75,0,0
0,30000331,S? GDÐT Hà Tinh,7.2,8,2.6,0,0,0,7,9.25,8.17
0,30000332,S? GDÐT Hà Tinh,8,7.75,4.4,0,0,0,8.25,8,7.75
0,30000333,S? GDÐT Hà Tinh,6.4,6.5,5.8,0,0,0,8.25,8.75,8.08
0,30000334,S? GDÐT Hà Tinh,7.8,7.5,6.8,0,0,0,9,7.5,7.83
0,30000335,S? GDÐT Hà Tinh,5.6,8.5,4,0,0,0,7.5,9,8.92
0,30000336,S? GDÐT Hà Tinh,3.6,7.25,2.4,0,0,0,6.75,7.25,6.58
0,30000337,S? GDÐT Hà Tinh,5,6,3,0,0,0,5.5,8.25,6.83
0,30000338,S? GDÐT Hà Tinh,5.2,7,4.4,0,0,0,5.25,8.25,7.25
0,30000339,S? GDÐT Hà Tinh,8.8,8.5,7.2,0,0,0,9,9.5,9.17
0,30000340,S? GDÐT Hà Tinh,9.6,7,5.6,10,9.5,8.33,0,0,0
0,30000341,S? GDÐT Hà Tinh,6.4,8.25,4,0,0,0,7.75,9,7.92
0,30000342,S? GDÐT Hà Tinh,7,7.75,5.2,0,0,0,6.75,8,7.5
0,30000343,S? GDÐT Hà Tinh,5.8,7,4,0,0,0,6.25,8.5,7.17
0,30000344,S? GDÐT Hà Tinh,8.4,7.75,5.6,0,0,0,6.75,7.25,6.58
0,30000345,S? GDÐT Hà Tinh,6.2,7.5,0,0,0,0,6,0,0
0,30000346,S? GDÐT Hà Tinh,8.4,7,3.4,0,0,0,7.75,8.25,7.58
0,30000347,S? GDÐT Hà Tinh,9.4,7,8.6,6.5,5.25,6.83,0,0,0
0,30000348,S? GDÐT Hà Tinh,5.2,6.5,2,0,0,0,6.25,7.5,6.5
0,30000349,S? GDÐT Hà Tinh,7.2,7.25,5.2,0,0,0,8.25,8.75,8.08
0,30000350,S? GDÐT Hà Tinh,5.4,6.75,0,0,0,0,6.5,0,0
0,30000351,S? GDÐT Hà Tinh,9.6,6,3.4,10,6,8.42,0,0,0
0,30000352,S? GDÐT Hà Tinh,7,7.25,4.8,0,0,0,8,8,7.33
0,30000353,S? GDÐT Hà Tinh,5.2,6.75,0,0,0,0,7,0,0
0,30000354,S? GDÐT Hà Tinh,6,7.75,4.2,0,0,0,7,9,7.67
0,30000355,S? GDÐT Hà Tinh,6,7.75,2.6,0,0,0,6.75,8,7.67
0,30000356,S? GDÐT Hà Tinh,8.8,8,5.2,0,0,0,9,10,9.67
0,30000357,S? GDÐT Hà Tinh,7.8,8,3.6,0,0,0,7.5,9.5,8.75
0,30000358,S? GDÐT Hà Tinh,7.8,8,5.8,0,0,0,8.25,9.25,8.33
0,30000359,S? GDÐT Hà Tinh,8.6,8.25,6,5.5,6,6.67,0,0,0
0,30000360,S? GDÐT Hà Tinh,5.4,6,2.8,0,0,0,5.5,7.25,6.17
0,30000361,S? GDÐT Hà Tinh,3.6,5,2.4,0,0,0,6,7,6.33
0,30000362,S? GDÐT Hà Tinh,7.6,7,4.4,0,0,0,8.25,9,8.08
0,30000363,S? GDÐT Hà Tinh,6.6,5.75,0,0,0,0,7.25,0,0
0,30000364,S? GDÐT Hà Tinh,5.6,6.75,3,0,0,0,6.5,6.75,5.5
0,30000365,S? GDÐT Hà Tinh,3.8,5.5,3.2,0,0,0,8,7.75,7.58
0,30000366,S? GDÐT Hà Tinh,7.6,7.5,7.2,0,0,0,7.75,9.25,7.83
0,30000367,S? GDÐT Hà Tinh,7.8,7.5,4.6,7.5,4.75,6.33,0,0,0
0,30000368,S? GDÐT Hà Tinh,6,7,5.6,0,0,0,6.25,8,7.5
0,30000369,S? GDÐT Hà Tinh,5.2,6.75,2.6,0,0,0,6.25,7.75,6.58
0,30000370,S? GDÐT Hà Tinh,6,6,4.8,0,0,0,6.25,9,7.58
0,30000371,S? GDÐT Hà Tinh,8.4,6.33,4.2,7.75,8.5,7,0,0,0
0,30000372,S? GDÐT Hà Tinh,7.4,8.5,4,0,0,0,8.5,8,7.33
0,30000373,S? GDÐT Hà Tinh,7.2,8,8.6,0,0,0,8.75,9.5,8.58
0,30000374,S? GDÐT Hà Tinh,4.8,6,4,0,0,0,7,6.75,6.08
0,30000374,S? GDÐT Hà Tinh,4.8,6,4,0,0,0,7,6.75,6.08
0,30000377,S? GDÐT Hà Tinh,4.2,5.25,3,0,0,0,4,4.75,4
0,30000378,S? GDÐT Hà Tinh,9.4,7.5,5,7.75,6.5,7.42,0,0,0
0,30000379,S? GDÐT Hà Tinh,7.6,7,5.2,6.75,7.75,6.83,0,0,0
0,30000380,S? GDÐT Hà Tinh,7.2,8,3,0,0,0,6.25,8.25,7.25
0,30000381,S? GDÐT Hà Tinh,8,8,8,0,0,0,7,7.75,7.58
0,30000382,S? GDÐT Hà Tinh,6.4,7.75,5.2,4.75,4.5,4.5,0,0,0
0,30000383,S? GDÐT Hà Tinh,5.4,8.25,5.4,0,0,0,6.75,8.25,7.08
0,30000384,S? GDÐT Hà Tinh,6.2,7.5,5,0,0,0,7.5,8,7.17
0,30000385,S? GDÐT Hà Tinh,7.2,7.5,4.6,0,0,0,7.25,9,7.5
0,30000386,S? GDÐT Hà Tinh,7.2,6.5,3.4,0,0,0,6.75,8.75,7.75
0,30000386,S? GDÐT Hà Tinh,7.2,6.5,2.2,0,0,0,4,5.5,4.75
0,30000387,S? GDÐT Hà Tinh,4.8,5,2.2,0,0,0,4,5.5,4.75
0,30000388,S? GDÐT Hà Tinh,3.4,5,0,0,0,0,5.25,0,0
0,30000390,S? GDÐT Hà Tinh,7.6,8.25,6.2,0,0,0,8.25,9.25,8.5
0,30000390,S? GDÐT Hà Tinh,7.6,8.25,6.2,0,0,0,8.25,9.25,8.5
0,30000393,S? GDÐT Hà Tinh,3.8,7,3.4,0,0,0,5,5.25,4.33
0,30000394,S? GDÐT Hà Tinh,5.2,8,2.4,0,0,0,6.5,8,6.83
0,30000395,S? GDÐT Hà Tinh,7.8,8.25,7.2,0,0,0,7.75,9,8.67
0,30000396,S? GDÐT Hà Tinh,6.4,8,5,0,0,0,7,9.5,8.33
0,30000397,S? GDÐT Hà Tinh,7.6,8.5,4,0,0,0,9.5,8.75,7.75
0,30000398,S? GDÐT Hà Tinh,8,8.5,7.4,0,0,0,8.25,8.75,8.17
0,30000399,S? GDÐT Hà Tinh,6.2,7.25,3.6,0,0,0,7,8,7
0,30000400,S? GDÐT Hà Tinh,8.2,8,4.2,0,0,0,7.5,9.25,9
0,30000401,S? GDÐT Hà Tinh,8.2,8.5,5,0,0,0,7,9,7.33
0,30000402,S? GDÐT Hà Tinh,2,2.75,0,0,0,0,3.25,0,0
0,30000403,S? GDÐT Hà Tinh,4.6,5.75,0,0,0,0,6.5,0,0
0,30000404,S? GDÐT Hà Tinh,8,7.25,7.6,0,0,0,6.5,8.75,7.67
0,30000405,S? GDÐT Hà Tinh,6.8,7,5.2,0,0,0,8.25,9,8
0,30000407,S? GDÐT Hà Tinh,9.2,6.5,9,6.5,6.5,7.33,0,0,0
0,30000408,S? GDÐT Hà Tinh,5.4,6,3.2,0,0,0,5.5,8,6.67
0,30000408,S? GDÐT Hà Tinh,5.4,6,3.2,0,0,0,5.5,8,6.67
0,30000411,S? GDÐT Hà Tinh,7.8,5,0,0,0,0,7.5,0,0
0,30000412,S? GDÐT Hà Tinh,5.8,7,4.2,0,0,0,7.75,8.25,7.42
0,30000412,S? GDÐT Hà Tinh,5.8,7,4.2,0,0,0,7.75,8.25,7.42
0,30000415,S? GDÐT Hà Tinh,5.4,6,3.8,0,0,0,7.75,9,7
0,30000415,S? GDÐT Hà Tinh,5.4,6,3.8,0,0,0,7.75,9,7
0,30000415,S? GDÐT Hà Tinh,5.4,6,3.8,0,0,0,7.75,9,7
0,30000419,S? GDÐT Hà Tinh,8.8,6.25,4,7.75,6.75,7.58,0,0,0
0,30000420,S? GDÐT Hà Tinh,5.8,6,3.2,0,0,0,6.25,6.25,5.83
0,30000421,S? GDÐT Hà Tinh,8,6.75,5.8,7.5,7.25,7.83,0,0,0
0,30000422,S? GDÐT Hà Tinh,7.4,6.75,6.2,0,0,0,8,8.5,7.42
0,30000423,S? GDÐT Hà Tinh,9,7.5,4.8,8.25,7,7.58,0,0,0
0,30000424,S? GDÐT Hà Tinh,4.8,7,3.8,0,0,0,6.75,8,6.58
0,30000425,S? GDÐT Hà Tinh,7.6,7.25,5,0,0,0,7.25,9,7.67
0,30000426,S? GDÐT Hà Tinh,7.8,8.75,6.6,0,0,0,8,9,8.08
0,30000427,S? GDÐT Hà Tinh,8.6,8.75,7.8,0,0,0,6.75,8.75,7.42
0,30000428,S? GDÐT Hà Tinh,6.4,7.5,5.6,0,0,0,7.25,8.5,7.83
0,30000429,S? GDÐT Hà Tinh,6.8,8.75,5.2,0,0,0,8.5,9.25,9.33
0,30000430,S? GDÐT Hà Tinh,7.4,7.5,4.8,0,0,0,7.75,7.5,6.92
0,30000431,S? GDÐT Hà Tinh,2.8,5.25,0,0,0,0,6.5,0,0
0,30000432,S? GDÐT Hà Tinh,9,6.75,4.6,8.5,6.25,7.33,0,0,0
0,30000433,S? GDÐT Hà Tinh,8,8,4,0,0,0,7.5,8.5,7.42
0,30000434,S? GDÐT Hà Tinh,5.6,7.5,2.8,0,0,0,6.25,8.25,7
0,30000435,S? GDÐT Hà Tinh,5.8,7.75,3.4,0,0,0,8,9,7.58
0,30000436,S? GDÐT Hà Tinh,8,7.5,4.2,0,0,0,6,7,6.33
0,30000437,S? GDÐT Hà Tinh,6.8,7.25,2.4,0,0,0,7.25,8.25,7.67
0,30000438,S? GDÐT Hà Tinh,4.8,5.25,3.2,0,0,0,6.75,8,7.58
0,30000439,S? GDÐT Hà Tinh,5.4,7,5,0,0,0,6.5,7.5,6.75
0,30000440,S? GDÐT Hà Tinh,6.6,6.25,3.2,0,0,0,8.75,8.75,7.75
0,30000441,S? GDÐT Hà Tinh,6.6,6.25,0,0,0,0,8.25,0,0
0,30000442,S? GDÐT Hà Tinh,4,7,3.2,0,0,0,6.75,7.25,5.83
0,30000443,S? GDÐT Hà Tinh,5,8,4,0,0,0,8,8,7.17
0,30000444,S? GDÐT Hà Tinh,8.4,6,4.4,7.5,5.25,6.92,0,0,0
0,30000445,S? GDÐT Hà Tinh,6.8,7,4,0,0,0,7,8.75,7.83
0,30000446,S? GDÐT Hà Tinh,9,8.25,6.4,0,0,0,10,9.75,8.92
0,30000447,S? GDÐT Hà Tinh,3.8,7.5,3.6,0,0,0,8.25,9.5,8.08
0,30000448,S? GDÐT Hà Tinh,4,7.5,2.2,0,0,0,5.5,6.25,6.08
0,30000449,S? GDÐT Hà Tinh,8.6,8,7.6,7.75,5.5,7.08,0,0,0
0,30000450,S? GDÐT Hà Tinh,7.2,7.25,5,0,0,0,8.25,8.25,7.5
0,30000451,S? GDÐT Hà Tinh,4.4,7,3.8,0,0,0,7.5,8.75,8
0,30000452,S? GDÐT Hà Tinh,3.4,5.75,0,0,0,0,6,0,0
0,30000453,S? GDÐT Hà Tinh,6.4,7.25,5.8,0,0,0,7,8.25,7.08
0,30000454,S? GDÐT Hà Tinh,7,5.75,3.6,0,0,0,7.75,8.5,8
0,30000455,S? GDÐT Hà Tinh,5,6.5,4.4,0,0,0,6,7.75,6.5
0,30000456,S? GDÐT Hà Tinh,7.2,5.75,2.8,5.5,2.75,4.58,0,0,0
0,30000457,S? GDÐT Hà Tinh,8.6,7,4,0,0,0,8,7.5,7.33
0,30000458,S? GDÐT Hà Tinh,7.4,6.5,3.8,0,0,0,7.75,8.25,8
0,30000459,S? GDÐT Hà Tinh,3.6,5.75,2.4,0,0,0,5.25,6.5,5.58
0,30000460,S? GDÐT Hà Tinh,6.4,7.25,2.6,0,0,0,7.25,8.5,7.08
0,30000461,S? GDÐT Hà Tinh,5.4,6.5,2.8,0,0,0,6.25,7.25,5.92
0,30000462,S? GDÐT Hà Tinh,6,7.25,4.4,0,0,0,7.25,7.25,6.25
0,30000463,S? GDÐT Hà Tinh,7.4,7.25,4,0,0,0,6,7.5,6.42
0,30000464,S? GDÐT Hà Tinh,4.2,6.25,2.2,0,0,0,4.5,5.25,4.75
0,30000465,S? GDÐT Hà Tinh,7.2,6.75,3.4,0,0,0,7.5,7.75,6.58
0,30000466,S? GDÐT Hà Tinh,6,7.25,4.4,0,0,0,7.25,8.5,8.42
0,30000467,S? GDÐT Hà Tinh,5.4,4.25,0,0,0,0,5,0,0
0,30000468,S? GDÐT Hà Tinh,5,6,0,0,0,0,6.75,0,0
0,30000469,S? GDÐT Hà Tinh,7,6,3.8,0,0,0,7,6.75,5.5
0,30000470,S? GDÐT Hà Tinh,6.6,7.75,4.8,0,0,0,8,7.75,7.5
0,30000471,S? GDÐT Hà Tinh,6.8,7,3.4,0,0,0,7.75,8.75,7.42
0,30000472,S? GDÐT Hà Tinh,6.8,7,4.8,0,0,0,7.5,8,6.92
0,30000473,S? GDÐT Hà Tinh,6.4,7.75,4,0,0,0,7.5,8.5,7.5
0,30000474,S? GDÐT Hà Tinh,7.8,6,3.4,0,0,0,6.75,6.75,6.58
0,30000475,S? GDÐT Hà Tinh,8.6,6.25,5.4,8,5.25,6.92,0,0,0
0,30000476,S? GDÐT Hà Tinh,4.8,5.75,1.6,0,0,0,5.75,5.75,5.08
0,30000477,S? GDÐT Hà Tinh,2.8,2.5,0,0,0,0,2.75,0,0
0,30000478,S? GDÐT Hà Tinh,5,6,0,0,0,0,6.25,0,0
0,30000479,S? GDÐT Hà Tinh,8,7.75,4.4,0,0,0,7.25,7,5.83
0,30000480,S? GDÐT Hà Tinh,5.4,6.25,0,0,0,0,7.5,0,0
0,30000481,S? GDÐT Hà Tinh,6.6,7,0,0,0,0,7,0,0
0,30000482,S? GDÐT Hà Tinh,5,6,3.2,0,0,0,6.25,6.75,6.33
0,30000483,S? GDÐT Hà Tinh,5,4,0,0,0,0,7,0,0
0,30000484,S? GDÐT Hà Tinh,8.4,8.25,5,7.25,7.5,7.25,0,0,0
0,30000485,S? GDÐT Hà Tinh,7.4,7,3.6,0,0,0,6.75,8.25,7
0,30000486,S? GDÐT Hà Tinh,6.4,6.75,2.8,0,0,0,6.75,7.25,5.67
0,30000487,S? GDÐT Hà Tinh,8.8,6.5,7.2,8.75,8.25,7.08,0,0,0
0,30000488,S? GDÐT Hà Tinh,5.2,6.5,0,0,0,0,5,0,0
0,30000489,S? GDÐT Hà Tinh,8.2,5.75,3.8,7.25,5.25,6.58,0,0,0
0,30000490,S? GDÐT Hà Tinh,5.8,4.5,0,0,0,0,7.5,0,0
0,30000491,S? GDÐT Hà Tinh,6,6.75,4.6,0,0,0,7.25,8.25,7.5
0,30000492,S? GDÐT Hà Tinh,5.4,7.75,2.8,0,0,0,6.5,7.75,7.17
0,30000493,S? GDÐT Hà Tinh,9.8,6.25,6.6,9.25,7.25,8.58,0,0,0
0,30000494,S? GDÐT Hà Tinh,7,7.25,3.2,0,0,0,7.5,7.25,7.08
0,30000495,S? GDÐT Hà Tinh,9,8,6.6,0,0,0,8.75,9.25,8.58
0,30000496,S? GDÐT Hà Tinh,7,6.75,4.4,0,0,0,7.75,9,8.75
0,30000497,S? GDÐT Hà Tinh,4.8,6,3,0,0,0,7,6.5,5.67
0,30000498,S? GDÐT Hà Tinh,6.4,6.25,4.4,4,3.5,3.33,0,0,0
0,30000499,S? GDÐT Hà Tinh,5.8,4.25,0,0,0,0,7,0,0
0,30000500,S? GDÐT Hà Tinh,4.8,7.5,2.4,0,0,0,6.75,7.25,6.83
0,31000001,S? GDÐT Qu?ng Bình,3.6,5.5,3.2,0,0,0,7,7.75,6.5
0,31000002,S? GDÐT Qu?ng Bình,7.2,0,0,7.25,0,0,0,0,0
0,31000003,S? GDÐT Qu?ng Bình,4.2,7.5,4,0,0,0,5.5,7.5,6.25
0,31000004,S? GDÐT Qu?ng Bình,3.8,8.25,4.8,0,0,0,7.75,8.75,7.92
0,31000005,S? GDÐT Qu?ng Bình,2.4,5.5,2.6,0,0,0,4,6.25,5.42
0,31000006,S? GDÐT Qu?ng Bình,8.4,7.75,3.4,0,0,0,8.75,9,8.83
0,31000007,S? GDÐT Qu?ng Bình,2,7,1.8,0,0,0,5.75,8.25,7.17
0,31000008,S? GDÐT Qu?ng Bình,4.4,6,2.4,0,0,0,7.75,8,7
0,31000009,S? GDÐT Qu?ng Bình,3.2,5.25,1.4,0,0,0,0,0,0
0,31000010,S? GDÐT Qu?ng Bình,3.6,7.25,2.2,0,0,0,6.75,9,7.33
0,31000011,S? GDÐT Qu?ng Bình,3.6,4.75,1.8,0,0,0,0,0,0
0,31000012,S? GDÐT Qu?ng Bình,5,6.5,3,0,0,0,7,7.5,6.58
0,31000013,S? GDÐT Qu?ng Bình,6,6.5,3.8,0,0,0,6.25,6.25,5.17
0,31000014,S? GDÐT Qu?ng Bình,2,6.75,3,0,0,0,5.5,6,5.42
0,31000015,S? GDÐT Qu?ng Bình,2.4,6,3.8,0,0,0,6.25,8.5,7.17
0,31000016,S? GDÐT Qu?ng Bình,3.2,5.5,3.4,0,0,0,4.75,6.5,5.5
0,31000017,S? GDÐT Qu?ng Bình,2.8,3,0,0,0,0,3,0,0
0,31000018,S? GDÐT Qu?ng Bình,5.4,5.75,2.8,0,0,0,6.25,7.5,6.17
0,31000019,S? GDÐT Qu?ng Bình,6.2,5,2.2,0,0,0,8,8.25,7.25
0,31000020,S? GDÐT Qu?ng Bình,6.4,4.75,2.2,4.25,4.25,4.08,0,0,0
0,31000021,S? GDÐT Qu?ng Bình,7,7.25,4.6,0,0,0,7.75,8.75,7.75
0,31000022,S? GDÐT Qu?ng Bình,7,7,3.6,0,0,0,8.25,8.5,8.08
0,31000023,S? GDÐT Qu?ng Bình,4.6,3,0,0,0,0,0,0,0
0,31000024,S? GDÐT Qu?ng Bình,3.8,5.5,2.6,0,0,0,8.25,8.25,8.17
0,31000025,S? GDÐT Qu?ng Bình,7.6,5.75,2.6,5,5.5,5.08,0,0,0
0,31000026,S? GDÐT Qu?ng Bình,3.6,0,0,3.75,5.25,0,0,0,0
0,31000027,S? GDÐT Qu?ng Bình,3.8,4,1.2,0,0,0,4.25,6.5,5.33
0,31000028,S? GDÐT Qu?ng Bình,5.4,4.5,3.4,0,0,0,6.75,6.75,5.67
0,31000029,S? GDÐT Qu?ng Bình,5.6,7.25,2.4,5.25,6.25,5.92,0,0,0
0,31000030,S? GDÐT Qu?ng Bình,3.6,4.75,3.2,0,0,0,4.75,7.75,6.92
0,31000030,S? GDÐT Qu?ng Bình,3.6,4.75,3.2,0,0,0,4.75,7.75,6.92
0,31000030,S? GDÐT Qu?ng Bình,0,6.25,0,0,0,0,8.5,0,0
0,31000031,S? GDÐT Qu?ng Bình,0,6.25,0,0,0,0,8.5,0,0
0,31000035,S? GDÐT Qu?ng Bình,7,0,0,5,0,0,0,0,0
0,31000036,S? GDÐT Qu?ng Bình,5.6,6.5,2.6,0,0,0,6.75,8.75,7.5
0,31000037,S? GDÐT Qu?ng Bình,3.4,4.5,3,0,0,0,3.5,5,5.08
0,31000038,S? GDÐT Qu?ng Bình,1.6,3.5,0,0,0,0,5.25,0,0
0,31000039,S? GDÐT Qu?ng Bình,5,7.25,3.4,0,0,0,6,8.75,6.83
0,31000040,S? GDÐT Qu?ng Bình,0,5.5,0,0,0,0,5.5,0,0
0,31000041,S? GDÐT Qu?ng Bình,6.6,5.75,3.2,0,0,0,7.5,9,8.25
0,31000042,S? GDÐT Qu?ng Bình,6.6,8,3,0,0,0,6.75,9,8.17
0,31000043,S? GDÐT Qu?ng Bình,5,7.5,2.4,0,0,0,4.25,7.75,6.67
0,31000044,S? GDÐT Qu?ng Bình,7.4,7.75,4.6,0,0,0,7.5,9,8.33
0,31000045,S? GDÐT Qu?ng Bình,2.6,2.75,0,0,0,0,0,0,0
0,31000046,S? GDÐT Qu?ng Bình,3,3.75,3,0,0,0,5.25,6.25,5.33
0,31000048,S? GDÐT Qu?ng Bình,3.8,4.75,4,0,0,0,6,6.75,5.92
0,31000049,S? GDÐT Qu?ng Bình,7.6,8.5,5.4,0,0,0,8.25,9.25,8.33
0,31000050,S? GDÐT Qu?ng Bình,3.2,4.25,2.2,0,0,0,4.75,6,4.5
0,31000051,S? GDÐT Qu?ng Bình,4.4,8.5,1.6,0,0,0,7.5,7,7.83
0,31000052,S? GDÐT Qu?ng Bình,7,7,5.8,0,0,0,6.75,8.25,8
0,31000053,S? GDÐT Qu?ng Bình,5,7.75,5,0,0,0,6,8,6.92
0,31000055,S? GDÐT Qu?ng Bình,4.6,2.25,3.2,0,0,0,4,7.5,6.33
0,31000056,S? GDÐT Qu?ng Bình,4.8,4,0,0,0,0,5.25,0,0
0,31000057,S? GDÐT Qu?ng Bình,5,7.25,4.2,4.25,5,4.83,0,0,0
0,31000058,S? GDÐT Qu?ng Bình,3,6.75,3,0,0,0,6,7.25,5.67
0,31000059,S? GDÐT Qu?ng Bình,3.8,5.5,2.4,0,0,0,0,7.75,0
0,31000060,S? GDÐT Qu?ng Bình,6.6,6.75,4.2,0,0,0,7.5,8.25,6.83
0,31000061,S? GDÐT Qu?ng Bình,6.6,7.75,5.6,0,0,0,7.5,8,7.08
